kod;ust_kod;baslik;metin;sira;seviye;zorunluluk_tipi;kanit_beklentisi;dis_kontrol_id;kanit_tipi;kaynak_url;kaynak_yeri;erisim_tarihi;yururluk_tarihi;gereksinim_tipi
FZG-79;AILE-11;Veri Merkezi;Veri merkezi bünyesinde su baskını koruma önlemleri alınmalıdır.;510;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=FBytIaXFpR8%3D;Ek-6 · 11-Fiziksel Güvenlik · FZG-79;2026-09-09;2024-09-08;Seviye 1
FZG-80;AILE-11;Veri Merkezi;Veri merkezi yangın koruma/söndürme sistemleri bulundurulmalıdır.;511;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=FBytIaXFpR8%3D;Ek-6 · 11-Fiziksel Güvenlik · FZG-80;2026-09-09;2024-09-08;Seviye 1
FZG-81;AILE-11;Veri Merkezi;Veri merkezi yangın koruma/söndürme sistemlerinin periyodik bakımları yapılmalıdır.;512;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=FBytIaXFpR8%3D;Ek-6 · 11-Fiziksel Güvenlik · FZG-81;2026-09-09;2024-09-08;Seviye 1
FZG-82;AILE-11;Veri Merkezi;Veri merkezi yangın koruma/söndürme sistemleri elektronik ortamlar için uygun olmalıdır.;513;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=FBytIaXFpR8%3D;Ek-6 · 11-Fiziksel Güvenlik · FZG-82;2026-09-09;2024-09-08;Seviye 1
FZG-83;AILE-11;Veri Merkezi;Veri merkezi uygun iklimlendirme altyapısına sahip olmalıdır.;514;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=FBytIaXFpR8%3D;Ek-6 · 11-Fiziksel Güvenlik · FZG-83;2026-09-09;2024-09-08;Seviye 1
FZG-84;AILE-11;Veri Merkezi;Veri merkezi bünyesinde kablolama güvenliği ilkeleri uygulanmalıdır.;515;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=FBytIaXFpR8%3D;Ek-6 · 11-Fiziksel Güvenlik · FZG-84;2026-09-09;2024-09-08;Seviye 1
FZG-85;AILE-11;Veri Merkezi;Veri merkezi bünyesinde kablolar etiketlenmelidir.;516;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=FBytIaXFpR8%3D;Ek-6 · 11-Fiziksel Güvenlik · FZG-85;2026-09-09;2024-09-08;Seviye 1
FZG-86;AILE-11;Veri Merkezi;Veri merkezi bünyesinde yedek enerji besleme kaynakları bulundurulmalıdır.;517;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=FBytIaXFpR8%3D;Ek-6 · 11-Fiziksel Güvenlik · FZG-86;2026-09-09;2024-09-08;Seviye 1
FZG-87;AILE-11;Veri Merkezi;Veri merkezi bünyesinde enerji besleme bileşenlerinin periyodik bakımları gerçekleştirilmelidir.;518;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=FBytIaXFpR8%3D;Ek-6 · 11-Fiziksel Güvenlik · FZG-87;2026-09-09;2024-09-08;Seviye 1
FZG-88;AILE-11;Veri Merkezi;"Veri merkezi hizmetlerinin üçüncü taraflardan temin edilmesi durumunda; alınması gerekli tedbirler sözleşmeler ile hüküm altına alınmalıdır. Paylaşımlı veri merkezlerinde tüm tarafların güvenliği ve gizliliği hizmet sağlayıcı tarafından güvence altına alınmalıdır.";519;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=FBytIaXFpR8%3D;Ek-6 · 11-Fiziksel Güvenlik · FZG-88;2026-09-09;2024-09-08;Seviye 1
FZG-89;AILE-11;Veri Merkezi;Veri merkezleri en az TIER-III veya TS EN 50600 sertifikasına sahip olmalı ya da bu sertifikayı sağlayan ülke içi veri merkezlerinden hizmet alınmalıdır.;520;;OPTIONAL;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=FBytIaXFpR8%3D;Ek-6 · 11-Fiziksel Güvenlik · FZG-89;2026-09-09;2024-09-08;Ek Kontrol
FZG-90;AILE-11;Uç İstasyon (CS, MS, RMS-A, Hat Vanası);Kontrol sistemi bileşeni olan ve kritik ekipmanların olduğu alanlar için giriş-çıkış kontrolleri uygulanmalıdır. (Bu kontroller kilitli kapı, kilitli kabin vb. uygulamaları da içerir.);521;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=FBytIaXFpR8%3D;Ek-6 · 11-Fiziksel Güvenlik · FZG-90;2026-09-09;2024-09-08;Seviye 1
FZG-91;AILE-11;Uç İstasyon (CS, MS, RMS-A, Hat Vanası);Kontrol sistemi bileşeni olan ve personel bulunan uç istasyonlarda giriş-çıkış kayıtları tutulmalıdır.;522;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=FBytIaXFpR8%3D;Ek-6 · 11-Fiziksel Güvenlik · FZG-91;2026-09-09;2024-09-08;Seviye 1
FZG-92;AILE-11;Uç İstasyon (CS, MS, RMS-A, Hat Vanası);Kontrol sistemi bileşeni olan ve personel bulunmayan uç sahalarda pano açıldı/kapandı kayıtları merkezi olarak izlenmelidir.;523;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=FBytIaXFpR8%3D;Ek-6 · 11-Fiziksel Güvenlik · FZG-92;2026-09-09;2024-09-08;Seviye 1
FZG-93;AILE-11;Uç İstasyon (CS, MS, RMS-A, Hat Vanası);Kontrol sistemi bileşeni olan uç istasyonlarda bulunan kritik ekipmanlar kilitli alanlarda saklanmalıdır.;524;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=FBytIaXFpR8%3D;Ek-6 · 11-Fiziksel Güvenlik · FZG-93;2026-09-09;2024-09-08;Seviye 1
FZG-94;AILE-11;Uç İstasyon (CS, MS, RMS-A, Hat Vanası);Uç istasyonlarda depreme karşı sabitleme önlemleri alınmalıdır.;525;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=FBytIaXFpR8%3D;Ek-6 · 11-Fiziksel Güvenlik · FZG-94;2026-09-09;2024-09-08;Seviye 1
FZG-95;AILE-11;Uç İstasyon (CS, MS, RMS-A, Hat Vanası);Kontrol sistemi bileşeni olan uç istasyonlarda su baskını koruma önlemleri alınmalıdır.;526;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=FBytIaXFpR8%3D;Ek-6 · 11-Fiziksel Güvenlik · FZG-95;2026-09-09;2024-09-08;Seviye 1
FZG-96;AILE-11;Uç İstasyon (CS, MS, RMS-A, Hat Vanası);Kontrol sistemi bileşeni olan uç istasyonlarda(CS, MS, RMS-A) yangın tespit sistemleri konumlandırılmalıdır. (Oda veya kabin içi duman veya sıcaklık algılama sistemleridir.);527;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=FBytIaXFpR8%3D;Ek-6 · 11-Fiziksel Güvenlik · FZG-96;2026-09-09;2024-09-08;Seviye 1
FZG-97;AILE-11;Uç İstasyon (CS, MS, RMS-A, Hat Vanası);Uç istasyonlarda(CS, MS, RMS-A) yangın koruma/söndürme bileşenleri konumlandırılmalıdır.;528;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=FBytIaXFpR8%3D;Ek-6 · 11-Fiziksel Güvenlik · FZG-97;2026-09-09;2024-09-08;Seviye 1
FZG-98;AILE-11;Uç İstasyon (CS, MS, RMS-A, Hat Vanası);Uç istasyonlarda(CS, MS, RMS-A) yangın koruma/söndürme bileşenlerinin periyodik bakımları yapılmalıdır.;529;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=FBytIaXFpR8%3D;Ek-6 · 11-Fiziksel Güvenlik · FZG-98;2026-09-09;2024-09-08;Seviye 1
FZG-99;AILE-11;Uç İstasyon (CS, MS, RMS-A, Hat Vanası);Uç istasyonlarda(CS, MS, RMS-A) yangın koruma/söndürme bileşenleri elektronik ortamlar için uygun olmalıdır.;530;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=FBytIaXFpR8%3D;Ek-6 · 11-Fiziksel Güvenlik · FZG-99;2026-09-09;2024-09-08;Seviye 1
FZG-100;AILE-11;Uç İstasyon (CS, MS, RMS-A, Hat Vanası);Kontrol sistemi bileşeni olan uç istasyonlarda kablolama güvenliği ilkeleri uygulanmalıdır.;531;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=FBytIaXFpR8%3D;Ek-6 · 11-Fiziksel Güvenlik · FZG-100;2026-09-09;2024-09-08;Seviye 1
FZG-101;AILE-11;Uç İstasyon (CS, MS, RMS-A, Hat Vanası);Kontrol sistemi bileşeni olan uç istasyonlarda kablolar etiketlenmelidir.;532;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=FBytIaXFpR8%3D;Ek-6 · 11-Fiziksel Güvenlik · FZG-101;2026-09-09;2024-09-08;Seviye 1
FZG-102;AILE-11;Uç İstasyon (CS, MS, RMS-A, Hat Vanası);Uç istasyonlarda yedek enerji beslemeleri kullanılmalıdır.;533;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=FBytIaXFpR8%3D;Ek-6 · 11-Fiziksel Güvenlik · FZG-102;2026-09-09;2024-09-08;Seviye 1
FZG-103;AILE-11;Uç İstasyon (CS, MS, RMS-A, Hat Vanası);Uç istasyonlarda yedek enerji besleme bileşenlerinin periyodik bakımları gerçekleştirilmelidir.;534;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=FBytIaXFpR8%3D;Ek-6 · 11-Fiziksel Güvenlik · FZG-103;2026-09-09;2024-09-08;Seviye 1
FZG-104;AILE-11;Uç İstasyon (CS, MS, RMS-A, Hat Vanası);Uç istasyonlarda acil durum tahliye prosedürleri tanımlanmalı ve uygulanmalıdır. (doğal gaz ve petrol yangını ya da patlama anında ilgili lokasyonunun güvenli şekilde tahliye edilmesi vb.);535;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=FBytIaXFpR8%3D;Ek-6 · 11-Fiziksel Güvenlik · FZG-104;2026-09-09;2024-09-08;Seviye 2
FZG-105;AILE-11;Uç İstasyon (CS, MS, RMS-A, Hat Vanası);Kontrol sistemi bileşeni olan uç istasyonlarda yer alan çevresel izleme sensörleri yetkisiz erişime olanak vermeyecek şekilde konumlandırılmalıdır.;536;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=FBytIaXFpR8%3D;Ek-6 · 11-Fiziksel Güvenlik · FZG-105;2026-09-09;2024-09-08;Seviye 1
FZG-106;AILE-11;Uç İstasyon (CS, MS, RMS-A, Hat Vanası);Kontrol sistemi bileşeni olan uç istasyonlarda kapı ya da panolar açık kaldığında alarm üretilebilmelidir.;537;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=FBytIaXFpR8%3D;Ek-6 · 11-Fiziksel Güvenlik · FZG-106;2026-09-09;2024-09-08;Seviye 1
FZG-107;AILE-11;Uç İstasyon (CS, MS, RMS-A, Hat Vanası);Kontrol sistemi bileşeni olan uç istasyonlardaki çevresel izleme sensörleri konumlandırılmalıdır.;538;;OPTIONAL;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=FBytIaXFpR8%3D;Ek-6 · 11-Fiziksel Güvenlik · FZG-107;2026-09-09;2024-09-08;Ek Kontrol
FZG-108;AILE-11;Uç İstasyon (CS, MS, RMS-A, Hat Vanası);Kontrol sistemi bileşeni olan uç istasyonlardaki çevresel izleme sensörleri alarm üretebilmelidir.;539;;OPTIONAL;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=FBytIaXFpR8%3D;Ek-6 · 11-Fiziksel Güvenlik · FZG-108;2026-09-09;2024-09-08;Ek Kontrol
FZG-109;AILE-11;Uç İstasyon (CS, MS, RMS-A, Hat Vanası);Uç istasyonlarda çevresel izleme sensörleri merkezi olarak izlenebilmelidir.;540;;OPTIONAL;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=FBytIaXFpR8%3D;Ek-6 · 11-Fiziksel Güvenlik · FZG-109;2026-09-09;2024-09-08;Ek Kontrol
FZG-110;AILE-11;Uç İstasyon (CS, MS, RMS-A, Hat Vanası);Kontrol sistemi bileşeni olan uç istasyonlarda elektronik giriş çıkış kontrolleri varsa bu bileşenler enerji olmadığında mevcut güvenlik seviyesini sürdürebilmelidir.;541;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=FBytIaXFpR8%3D;Ek-6 · 11-Fiziksel Güvenlik · FZG-110;2026-09-09;2024-09-08;Seviye 1
FZG-111;AILE-11;Uç İstasyon (CS, MS, RMS-A, Hat Vanası);Kontrol sistemi bileşeni olan uç istasyonlarda çevresel izleme bileşenleri yedek enerji beslemelerinden veya kesintisiz güç kaynağından beslenebilmelidir.;542;;OPTIONAL;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=FBytIaXFpR8%3D;Ek-6 · 11-Fiziksel Güvenlik · FZG-111;2026-09-09;2024-09-08;Ek Kontrol
TDY-1;AILE-12;Politika, Prosedür, Süreç;Kuruluşun tedarikçiye olan bağımlılıklarını belirlemek için bağımlılık kriterleri tanımlanmalıdır.;543;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=FBytIaXFpR8%3D;Ek-6 · 12-Tedarikçi Yönetimi · TDY-1;2026-09-09;2024-09-08;Seviye 1
TDY-2;AILE-12;Politika, Prosedür, Süreç;Doğal gaz ve ham petrol iletim şebekeleri endüstriyel kontrol sistemlerinin (EKS) devamlılığının sağlanması için önem arz eden tüm EKS (EKS ile etkileşimi olan KBS varlıklarını da içerecek şekilde) tedarikçileri ve bu tedarikçilerin bağımlılıkları belirlenmelidir.;544;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=FBytIaXFpR8%3D;Ek-6 · 12-Tedarikçi Yönetimi · TDY-2;2026-09-09;2024-09-08;Seviye 1
TDY-3;AILE-12;Politika, Prosedür, Süreç;Kuruluş, tüm kritik veya tekil kaynak bağımlılıklarını tanımlamalıdır.;545;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=FBytIaXFpR8%3D;Ek-6 · 12-Tedarikçi Yönetimi · TDY-3;2026-09-09;2024-09-08;Seviye 1
TDY-4;AILE-12;Politika, Prosedür, Süreç;Kuruluş, tedarikçileri bağımlılıklarına göre önceliklendirmelidir.;546;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=FBytIaXFpR8%3D;Ek-6 · 12-Tedarikçi Yönetimi · TDY-4;2026-09-09;2024-09-08;Seviye 1
TDY-5;AILE-12;Tedarikçi Risk Yönetimi;Tedarikçiler ve diğer bağımlılıklardan kaynaklanan önemli siber güvenlik riskleri tanımlanmalı ve adreslenmelidir.;547;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=FBytIaXFpR8%3D;Ek-6 · 12-Tedarikçi Yönetimi · TDY-5;2026-09-09;2024-09-08;Seviye 1
TDY-6;AILE-12;Tedarikçi Risk Yönetimi;Kuruluş, tedarikçi bağımlılıklarından kaynaklanan risk yönetimi aktivitelerini, mevcut risk yönetim süreçlerine dahil etmelidir.;548;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=FBytIaXFpR8%3D;Ek-6 · 12-Tedarikçi Yönetimi · TDY-6;2026-09-09;2024-09-08;Seviye 1
TDY-7;AILE-12;Tedarikçi Risk Yönetimi;Tedarikçiler ve diğer üçüncü taraflar ile yapılan sözleşmelerde siber güvenlik gereksinimleri dikkate alınmalıdır. (Bu kontrol, altyapı yenileme projeleri sırasında ya da bu düzenleme yürürlüğe girdiği andan itibaren kurulacak olan altyapılarda aranacaktır);549;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=FBytIaXFpR8%3D;Ek-6 · 12-Tedarikçi Yönetimi · TDY-7;2026-09-09;2024-09-08;Seviye 1
TDY-8;AILE-12;Tedarikçi Risk Yönetimi;Üçüncü taraflarla (üretici, mühendislik firmaları, altyükleniciler) yapılan sözleşmeler ve anlaşmalar aşağıdakileri içermelidir: - Üçüncü tarafların sunduğu ürün ve hizmetlerde ortaya çıkan zafiyetler, - Üçüncü tarafların kendisine ya da sunduğu ürünlere yönelik saldırı/tehdit bilgileri. (Bu kontrol, altyapı yenileme projeleri sırasında ya da bu düzenleme yürürlüğe girdiği andan itibaren kurulacak olan altyapılarda aranacaktır.);550;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=FBytIaXFpR8%3D;Ek-6 · 12-Tedarikçi Yönetimi · TDY-8;2026-09-09;2024-09-08;Seviye 2
TDY-9;AILE-12;Tedarikçi Risk Yönetimi;Tedarikçiler kuruluşlara sunduğu ürün ve hizmetler için güvenli yazılım geliştirme süreçleri de dahil olacak şekilde siber güvenlik kontrollerine sahip olmalıdır. Sunulan ürün ve hizmetler bu kontrollere uygun olarak yürütülmelidir.;551;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=FBytIaXFpR8%3D;Ek-6 · 12-Tedarikçi Yönetimi · TDY-9;2026-09-09;2024-09-08;Seviye 1
TDY-10;AILE-12;Tedarikçi Risk Yönetimi;Tedarikçiler ile yapılan sözleşmeler, tedarikçinin sağladığı hizmetlerin sahip olduğu veya gelecekte oluşabilecek güvenlik açıklarını bildirme sürecini içermelidir. (Bu kontrol, altyapı yenileme projeleri sırasında ya da bu düzenleme yürürlüğe girdiği andan itibaren kurulacak olan altyapılarda aranacaktır.);552;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=FBytIaXFpR8%3D;Ek-6 · 12-Tedarikçi Yönetimi · TDY-10;2026-09-09;2024-09-08;Seviye 2
TDY-11;AILE-12;Tedarikçi Risk Yönetimi;Tedarikçi tarafından sağlanan tüm yazılım ve yamaların bütünlüğü ve orijinalliği kontrol edilerek bu yazılım ve yamaların değiştirilmediği garanti altına alınmalıdır.;553;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=FBytIaXFpR8%3D;Ek-6 · 12-Tedarikçi Yönetimi · TDY-11;2026-09-09;2024-09-08;Seviye 1
TDY-12;AILE-12;Tedarikçi Risk Yönetimi;"Tedarikçilerin sisteme uzaktan erişim için talepleri kapsamında dokümante edilmiş uzak erişim bağlantı süreçleri ve kontrol yöntemleri tanımlanmalıdır. Tedarikçi erişimleri ""Kimlik ve Erişim Yönetimi"" başlığına uygun olarak yürütülmelidir.";554;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=FBytIaXFpR8%3D;Ek-6 · 12-Tedarikçi Yönetimi · TDY-12;2026-09-09;2024-09-08;Seviye 1
TDY-13;AILE-12;Tedarikçi Risk Yönetimi;Tedarikçi ile yapılan sözleşmelerde, doğal gaz ve ham petrol iletim şebekeleri endüstriyel kontrol sistemlerinin (EKS) sürekliliğini tehdit eden arıza ve problemlere müdahale süreçleri belirlenmeli ve oluşabilecek riskler, risk yönetim sürecine dahil edilmelidir.;555;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=FBytIaXFpR8%3D;Ek-6 · 12-Tedarikçi Yönetimi · TDY-13;2026-09-09;2024-09-08;Seviye 1
TDY-14;AILE-12;Tedarikçi Risk Yönetimi;Tedarikçilerin ve diğer harici kuruluşların değerlendirilmesi ve seçimi süreçlerinde, tedarikçilerin siber güvenlik gereksinimlerini karşılama yetenekleri değerlendirilmelidir.;556;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=FBytIaXFpR8%3D;Ek-6 · 12-Tedarikçi Yönetimi · TDY-14;2026-09-09;2024-09-08;Seviye 1
TDY-15;AILE-12;Tedarikçi Risk Yönetimi;Tedarikçilerle yapılan sözleşmeler ya da yapılacak işi tanımlayan teknik şartnameler, bir siber güvenlik olayı veya ihlaline ilişkin bildirimleri de içermelidir. (Bu kontrol, altyapı yenileme projeleri sırasında ya da bu düzenleme yürürlüğe girdiği andan itibaren kurulacak olan altyapılarda aranacaktır.);557;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=FBytIaXFpR8%3D;Ek-6 · 12-Tedarikçi Yönetimi · TDY-15;2026-09-09;2024-09-08;Seviye 2
TDY-16;AILE-12;Tedarikçi Risk Yönetimi;Kuruluşun bilgi varlıklarına geçici ya da kalıcı olarak erişebilen (uzak erişimler de dahil olmak üzere), bunu işletebilen, depolayabilen, iletebilen veya kuruluşun bilgi varlıkları için KBS altyapı bileşenlerini temin eden tedarikçilerin her biri ile sözleşme yapılmalı ve sözleşmeler bilgi güvenliği gereksinimlerini içermelidir.;558;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=FBytIaXFpR8%3D;Ek-6 · 12-Tedarikçi Yönetimi · TDY-16;2026-09-09;2024-09-08;Seviye 1
TDY-17;AILE-12;Tedarikçi Risk Yönetimi;Üçüncü taraflardan doğan risklere ilişkin azaltıcı/yok edici kontroller uygulanmalıdır.;559;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=FBytIaXFpR8%3D;Ek-6 · 12-Tedarikçi Yönetimi · TDY-17;2026-09-09;2024-09-08;Seviye 1
TDY-18;AILE-12;Tedarikçi Risk Yönetimi;Kuruluş tarafından üçüncü taraflara yönelik uygulanacak siber güvenlik kontrolleri, üçüncü tarafın kritikliğine ve risk seviyesine uyarlanabilir olmalıdır.;560;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=FBytIaXFpR8%3D;Ek-6 · 12-Tedarikçi Yönetimi · TDY-18;2026-09-09;2024-09-08;Seviye 1
TDY-19;AILE-12;Tedarikçi Risk Yönetimi;Üçüncü taraf siber güvenlik süreç yönetiminde ve seçiminde destek sonu (end of support), ömür sonu (end of life) durumları göz önünde bulundurulmalı, sözleşmelere dahil edilmelidir. (Bu kontrol, altyapı yenileme projeleri sırasında ya da bu düzenleme yürürlüğe girdiği andan itibaren kurulacak olan altyapılarda aranacaktır.);561;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=FBytIaXFpR8%3D;Ek-6 · 12-Tedarikçi Yönetimi · TDY-19;2026-09-09;2024-09-08;Seviye 2
TDY-20;AILE-12;Tedarikçi Risk Yönetimi;Üçüncü tarafların lisanslı olmayan ürün sağlamasının önüne geçilmelidir. Bu konuyla ilgili oluşabilecek güvenlik ihlalleri sözleşme ya da teknik şartnamelerde ele alınmalıdır. (Bu kontrol, altyapı yenileme projeleri sırasında ya da bu düzenleme yürürlüğe girdiği andan itibaren kurulacak olan altyapılarda aranacaktır);562;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=FBytIaXFpR8%3D;Ek-6 · 12-Tedarikçi Yönetimi · TDY-20;2026-09-09;2024-09-08;Seviye 2
TDY-21;AILE-12;Tedarikçi Risk Yönetimi;Siber güvenlik gereksinimlerinin karşılanmasına ilişkin kabul testleri (SAT ve FAT) tanımlanmalı ve gerçekleştirilmelidir. (Bu kontrol, altyapı yenileme projeleri sırasında ya da bu düzenleme yürürlüğe girdiği andan itibaren kurulacak olan altyapılarda aranacaktır.);563;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=FBytIaXFpR8%3D;Ek-6 · 12-Tedarikçi Yönetimi · TDY-21;2026-09-09;2024-09-08;Seviye 2
TDY-22;AILE-12;Tedarikçi Risk Yönetimi;Üçüncü tarafların siber güvenlik kapasite yeterliliği periyodik olarak gözden geçirilmeli, tanımlı metriklerle ölçülmelidir. İşletmeler, belirli puanın altında kalan tedarikçilerle olan çalışmalarını gözden geçirmelidir.;564;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=FBytIaXFpR8%3D;Ek-6 · 12-Tedarikçi Yönetimi · TDY-22;2026-09-09;2024-09-08;Seviye 2
TDY-23;AILE-12;Politika, Prosedür, Süreç;Kuruluş, tedarikçilerden doğan değişiklikleri yönetmelidir. Bu değişikliklerin siber güvenlik risk durumuna olan etkileri risk yönetim süreci kapsamında ele alınmalıdır.;565;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=FBytIaXFpR8%3D;Ek-6 · 12-Tedarikçi Yönetimi · TDY-23;2026-09-09;2024-09-08;Seviye 1
TDY-24;AILE-12;Politika, Prosedür, Süreç;Üçüncü taraflara yönelik uygulanacak politika ve prosedürler periyodik olarak veya ihtiyaçlara uygun şekilde güncellenmelidir.;566;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=FBytIaXFpR8%3D;Ek-6 · 12-Tedarikçi Yönetimi · TDY-24;2026-09-09;2024-09-08;Seviye 1
TDY-25;AILE-12;Politika, Prosedür, Süreç;Üçüncü taraflarla olan ilişkileri yöneten ve hizmetleri sağlayan personelde gerekli siber güvenlik yetkinlikleri aranmalıdır. Yetkinliklere ilişkin şartlar sözleşmelerle ya da teknik şartnamelerle garanti altına alınmalıdır.;567;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=FBytIaXFpR8%3D;Ek-6 · 12-Tedarikçi Yönetimi · TDY-25;2026-09-09;2024-09-08;Seviye 1
TDY-26;AILE-12;Politika, Prosedür, Süreç;Üçüncü taraflarla olan ilişkileri yöneten personele ilişkin sorumluluklar, yetki ve hesap verilebilirlik durumu dokümante edilmiş olmalıdır.;568;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=FBytIaXFpR8%3D;Ek-6 · 12-Tedarikçi Yönetimi · TDY-26;2026-09-09;2024-09-08;Seviye 1
TDY-27;AILE-12;Politika, Prosedür, Süreç;Üçüncü taraflara ilişkin aktiviteler (itibar durumları, veri sızıntısı, hedefli saldırı, zararlı yazılım, fidye vb. saldırılara karşı durumları vb.) sürekli olarak izlenmeli ve değerlendirilmelidir.;569;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=FBytIaXFpR8%3D;Ek-6 · 12-Tedarikçi Yönetimi · TDY-27;2026-09-09;2024-09-08;Seviye 1
TDY-28;AILE-12;Politika, Prosedür, Süreç;Üçüncü tarafların hizmet sunduğu kuruluşa ait bilgileri halka açık ağlarda izinsiz yayınlayamayacağı ve referans gösteremeyeceği hususu şartnameler ya da sözleşmelerle garanti altına alınmalıdır.;570;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=FBytIaXFpR8%3D;Ek-6 · 12-Tedarikçi Yönetimi · TDY-28;2026-09-09;2024-09-08;Seviye 1
